age,job,marital,education,default,housing,loan,channel,month,day_of_week,cur_campaign_cnt,prev_campaign_days,prev_campaign_cnt,prev_campaign_outcome,deposit
32,technology,single,graduate/professional,no,yes,no,push,jun,mon,3,,0,nonexistent,0
35,trade,married,other,no,yes,no,push,jun,mon,2,,0,nonexistent,0
28,trade,single,other,no,yes,no,push,jun,mon,2,,0,nonexistent,0
32,other,married,undergraduate,unknown,yes,no,push,jun,mon,3,,0,nonexistent,0
42,technology,married,other,no,yes,no,push,jun,mon,8,,0,nonexistent,1
35,trade,married,other,unknown,yes,no,push,jun,mon,5,,0,nonexistent,0
45,other,married,unknown,no,no,no,push,jun,mon,4,,0,nonexistent,0
39,self-employed,married,other,unknown,yes,no,push,jun,mon,3,,0,nonexistent,0
38,education,married,other,unknown,yes,no,push,jun,mon,3,,0,nonexistent,0
52,business,married,other,unknown,yes,no,push,jun,mon,2,,0,nonexistent,0
41,self-employed,married,other,no,yes,no,push,jun,mon,4,,0,nonexistent,0
45,trade,married,other,unknown,yes,no,push,jun,mon,2,,0,nonexistent,0
32,services,married,high school,unknown,no,no,push,jun,mon,3,,0,nonexistent,1
38,retail,married,undergraduate,no,no,no,push,jun,mon,5,,0,nonexistent,0
53,trade,married,other,no,no,no,push,jun,mon,2,,0,nonexistent,0
37,trade,divorced,other,no,yes,yes,push,jun,mon,2,,0,nonexistent,0
48,trade,married,other,unknown,yes,no,push,jun,mon,2,,0,nonexistent,0
36,trade,married,other,no,no,no,push,jun,mon,2,,0,nonexistent,0
31,services,married,high school,unknown,yes,no,push,jun,mon,2,,0,nonexistent,0
31,services,single,high school,no,yes,no,push,jun,mon,2,,0,nonexistent,0
35,other,married,other,no,no,yes,push,jun,mon,3,,0,nonexistent,0
54,education,married,undergraduate,no,no,no,push,jun,mon,13,,0,nonexistent,0
45,self-employed,married,graduate/professional,unknown,yes,yes,push,jun,mon,3,,0,nonexistent,0
41,trade,married,other,unknown,yes,no,push,jun,mon,2,,0,nonexistent,0
34,other,married,undergraduate,no,no,no,push,jun,mon,2,,0,nonexistent,0
41,trade,married,high school,unknown,yes,yes,push,jun,mon,3,,0,nonexistent,0
35,trade,married,other,no,no,no,push,jun,mon,12,,0,nonexistent,0
33,services,married,other,no,yes,yes,push,jun,mon,6,,0,nonexistent,0
51,services,single,high school,unknown,no,no,push,jun,mon,3,,0,nonexistent,0
41,trade,married,other,no,yes,no,push,jun,mon,2,,0,nonexistent,0
40,services,married,unknown,unknown,yes,no,push,jun,mon,26,,0,nonexistent,0
50,technology,married,high school,no,no,no,push,jun,mon,2,,0,nonexistent,0
33,trade,married,other,no,no,yes,push,jun,mon,2,,0,nonexistent,0
37,other,married,high school,no,no,no,push,jun,mon,2,,0,nonexistent,0
48,services,married,other,unknown,no,yes,push,jun,mon,5,,0,nonexistent,0
54,retired,married,undergraduate,unknown,no,no,push,jun,mon,3,,0,nonexistent,0
34,technology,married,other,unknown,no,no,push,jun,mon,2,,0,nonexistent,0
35,trade,married,other,unknown,no,no,push,jun,mon,4,,0,nonexistent,0
38,self-employed,married,undergraduate,unknown,no,no,push,jun,mon,10,,0,nonexistent,0
37,trade,single,high school,no,yes,no,push,jun,mon,3,,0,nonexistent,0
40,retail,single,undergraduate,no,no,no,push,jun,mon,3,,0,nonexistent,0
56,trade,married,other,unknown,yes,no,push,jun,mon,3,,0,nonexistent,0
35,trade,divorced,other,no,no,no,push,jun,mon,4,,0,nonexistent,0
35,technology,single,high school,no,no,no,push,jun,mon,4,,0,nonexistent,0
44,trade,married,other,unknown,no,no,push,jun,mon,5,,0,nonexistent,0
59,trade,married,other,unknown,yes,yes,push,jun,mon,6,,0,nonexistent,0
39,retail,married,other,no,yes,no,push,jun,mon,4,,0,nonexistent,0
39,other,married,undergraduate,no,no,no,push,jun,mon,2,,0,nonexistent,0
53,trade,married,other,no,yes,no,push,jun,mon,10,,0,nonexistent,0
41,unemployed,married,other,unknown,yes,no,push,jun,mon,3,,0,nonexistent,0
30,trade,married,other,no,yes,no,push,jun,mon,4,,0,nonexistent,0
47,services,married,other,no,no,no,push,jun,wed,3,,0,nonexistent,0
32,other,married,high school,no,yes,no,push,jun,wed,7,,0,nonexistent,0
54,retail,divorced,other,no,yes,no,push,jun,wed,6,,0,nonexistent,0
56,trade,married,other,no,yes,no,push,jun,wed,8,,0,nonexistent,0
50,business,married,other,no,yes,no,push,jun,wed,3,,0,nonexistent,0
26,trade,married,high school,no,yes,no,push,jun,wed,12,,0,nonexistent,0
26,other,married,high school,unknown,yes,no,push,jun,wed,5,,0,nonexistent,0
36,technology,married,high school,no,yes,no,push,jun,wed,7,,0,nonexistent,0
47,technology,single,unknown,no,yes,no,push,jun,wed,4,,0,nonexistent,0
36,services,divorced,undergraduate,no,no,no,push,jun,wed,2,,0,nonexistent,0
37,education,single,undergraduate,no,no,no,push,jun,wed,3,,0,nonexistent,0
51,other,divorced,high school,unknown,no,no,push,jun,wed,5,,0,nonexistent,0
36,unknown,single,other,unknown,no,no,push,jun,wed,3,,0,nonexistent,1
21,technology,single,graduate/professional,no,no,no,push,jun,wed,4,,0,nonexistent,0
39,education,married,undergraduate,no,no,no,push,jun,wed,3,,0,nonexistent,0
39,trade,married,other,unknown,no,no,push,jun,wed,3,,0,nonexistent,0
29,other,married,graduate/professional,no,yes,no,push,jun,wed,4,,0,nonexistent,1
45,services,divorced,high school,no,no,no,push,jun,wed,5,,0,nonexistent,0
37,trade,divorced,other,unknown,no,no,push,jun,wed,2,,0,nonexistent,0
40,other,single,undergraduate,no,yes,no,push,jun,wed,2,,0,nonexistent,0
25,other,married,unknown,no,no,no,push,jun,wed,2,,0,nonexistent,0
49,trade,married,other,unknown,yes,no,push,jun,wed,3,,0,nonexistent,0
44,services,married,other,unknown,no,no,push,jun,wed,8,,0,nonexistent,0
34,trade,married,high school,no,yes,no,push,jun,wed,2,,0,nonexistent,0
39,technology,divorced,graduate/professional,no,no,no,push,jun,wed,2,,0,nonexistent,0
56,services,married,high school,unknown,yes,no,push,jun,wed,14,,0,nonexistent,0
41,technology,married,graduate/professional,no,yes,no,push,jun,wed,3,,0,nonexistent,0
32,unknown,single,other,no,yes,no,push,jun,wed,2,,0,nonexistent,0
30,retail,married,high school,unknown,no,no,push,jun,wed,5,,0,nonexistent,0
33,other,married,undergraduate,no,yes,no,push,jun,wed,10,,0,nonexistent,0
46,other,married,high school,no,yes,no,push,jun,wed,1,,0,nonexistent,0
34,education,married,undergraduate,no,no,no,push,jun,wed,8,,0,nonexistent,1
57,trade,married,other,unknown,no,no,push,jun,wed,2,,0,nonexistent,0
29,other,married,graduate/professional,no,no,no,push,jun,wed,3,,0,nonexistent,0
43,trade,married,other,unknown,yes,yes,push,jun,wed,1,,0,nonexistent,0
53,trade,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
53,trade,married,other,no,no,no,push,jun,wed,1,,0,nonexistent,0
50,services,divorced,other,unknown,yes,no,push,jun,wed,4,,0,nonexistent,0
44,services,married,unknown,no,no,no,push,jun,wed,1,,0,nonexistent,0
28,other,single,unknown,no,no,no,push,jun,wed,1,,0,nonexistent,0
39,other,single,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
48,services,married,high school,unknown,yes,no,push,jun,wed,9,,0,nonexistent,0
55,unemployed,married,other,unknown,yes,no,push,jun,wed,4,,0,nonexistent,0
43,trade,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
44,services,divorced,high school,no,no,no,push,jun,wed,9,,0,nonexistent,0
33,other,married,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
43,trade,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
39,unemployed,married,graduate/professional,no,yes,no,push,jun,wed,4,,0,nonexistent,0
29,other,single,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,0
46,trade,married,other,unknown,yes,no,push,jun,wed,2,,0,nonexistent,0
36,trade,divorced,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
47,education,married,undergraduate,no,yes,no,push,jun,wed,1,,0,nonexistent,0
41,other,single,undergraduate,no,yes,yes,push,jun,wed,5,,0,nonexistent,0
47,trade,divorced,other,unknown,no,no,push,jun,wed,2,,0,nonexistent,0
42,education,married,undergraduate,no,no,no,push,jun,wed,3,,0,nonexistent,0
36,trade,divorced,high school,no,yes,no,push,jun,wed,1,,0,nonexistent,0
42,trade,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
39,business,married,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
45,services,married,high school,no,yes,no,push,jun,wed,2,,0,nonexistent,0
48,trade,married,other,no,no,no,push,jun,wed,5,,0,nonexistent,0
37,other,married,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,1
30,self-employed,single,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,1
56,technology,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
28,other,married,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,0
33,education,married,high school,no,yes,yes,push,jun,wed,1,,0,nonexistent,0
28,other,married,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,0
29,other,married,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,0
36,trade,married,other,no,no,no,push,jun,wed,4,,0,nonexistent,0
35,services,single,high school,unknown,no,yes,push,jun,wed,1,,0,nonexistent,0
49,self-employed,married,graduate/professional,no,no,yes,push,jun,wed,1,,0,nonexistent,0
22,technology,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
48,trade,married,other,unknown,no,yes,push,jun,wed,1,,0,nonexistent,0
53,trade,divorced,other,no,no,no,push,jun,wed,1,,0,nonexistent,1
32,trade,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
48,other,divorced,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
52,other,divorced,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
33,trade,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
30,trade,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
29,other,single,undergraduate,no,yes,no,push,jun,wed,2,,0,nonexistent,0
31,services,married,high school,no,yes,no,push,jun,wed,3,,0,nonexistent,0
38,trade,single,other,no,no,no,push,jun,wed,2,,0,nonexistent,0
45,business,married,high school,no,yes,no,push,jun,wed,2,,0,nonexistent,0
36,trade,married,other,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
45,technology,single,graduate/professional,no,yes,no,push,jun,wed,1,,0,nonexistent,0
31,other,single,undergraduate,no,yes,no,push,jun,wed,1,,0,nonexistent,0
47,education,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
27,other,married,other,no,no,no,push,jun,wed,1,,0,nonexistent,0
37,trade,married,other,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
49,trade,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
37,trade,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
42,trade,married,other,unknown,yes,no,push,jun,wed,2,,0,nonexistent,0
54,other,married,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,0
52,technology,married,high school,no,yes,no,push,jun,wed,1,,0,nonexistent,0
43,technology,married,graduate/professional,no,yes,no,push,jun,wed,1,,0,nonexistent,0
30,trade,single,other,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
43,other,married,high school,no,yes,no,push,jun,wed,1,,0,nonexistent,0
52,technology,married,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
38,trade,married,other,unknown,no,no,push,jun,wed,2,,0,nonexistent,0
38,trade,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
32,trade,married,other,no,no,no,push,jun,wed,1,,0,nonexistent,0
47,unknown,married,unknown,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
34,services,married,high school,no,unknown,unknown,push,jun,wed,1,,0,nonexistent,0
33,technology,married,undergraduate,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
42,technology,married,graduate/professional,unknown,no,no,push,jun,wed,16,,0,nonexistent,0
57,technology,single,graduate/professional,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
24,self-employed,single,undergraduate,no,yes,no,push,jun,wed,1,,0,nonexistent,0
33,other,single,undergraduate,no,yes,no,push,jun,wed,1,,0,nonexistent,0
39,retail,married,undergraduate,no,no,no,push,jun,wed,4,,0,nonexistent,0
45,trade,married,other,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
31,trade,married,other,no,no,no,push,jun,wed,1,,0,nonexistent,0
31,services,married,other,no,yes,no,push,jun,wed,2,,0,nonexistent,0
48,trade,married,other,no,no,no,push,jun,wed,1,,0,nonexistent,0
37,other,single,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
32,other,single,high school,no,yes,no,push,jun,wed,1,,0,nonexistent,1
51,other,married,other,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
33,other,married,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,0
60,technology,divorced,graduate/professional,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
25,services,single,high school,no,no,no,push,jun,wed,1,,0,nonexistent,0
50,trade,married,other,unknown,yes,yes,push,jun,wed,1,,0,nonexistent,0
33,other,single,undergraduate,no,yes,yes,push,jun,wed,1,,0,nonexistent,0
44,other,married,undergraduate,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
43,business,married,undergraduate,unknown,no,no,push,jun,wed,1,,0,nonexistent,1
57,retired,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
58,education,married,undergraduate,no,yes,no,push,jun,wed,1,,0,nonexistent,0
50,trade,married,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,1
41,trade,married,other,unknown,yes,no,push,jun,wed,4,,0,nonexistent,0
34,trade,single,other,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
31,trade,married,other,no,yes,no,push,jun,wed,2,,0,nonexistent,1
31,technology,single,unknown,no,no,no,push,jun,wed,1,,0,nonexistent,0
55,technology,married,high school,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
45,trade,married,other,no,no,no,push,jun,wed,1,,0,nonexistent,0
48,other,divorced,high school,no,yes,yes,push,jun,wed,2,,0,nonexistent,1
44,unemployed,single,other,no,no,no,push,jun,wed,1,,0,nonexistent,0
30,other,single,undergraduate,no,yes,no,push,jun,wed,1,,0,nonexistent,0
57,trade,married,unknown,unknown,no,no,push,jun,wed,2,,0,nonexistent,1
39,trade,married,graduate/professional,no,no,no,push,jun,wed,2,,0,nonexistent,0
52,trade,divorced,high school,no,no,no,push,jun,wed,2,,0,nonexistent,0
36,services,single,unknown,no,yes,yes,push,jun,wed,7,,0,nonexistent,0
41,self-employed,married,high school,no,unknown,unknown,push,jun,wed,1,,0,nonexistent,0
43,unemployed,married,undergraduate,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
39,business,married,undergraduate,no,yes,no,push,jun,wed,1,,0,nonexistent,0
44,trade,divorced,high school,no,yes,no,push,jun,wed,1,,0,nonexistent,0
40,business,married,other,no,yes,no,push,jun,wed,1,,0,nonexistent,0
49,technology,divorced,unknown,no,no,no,push,jun,wed,1,,0,nonexistent,0
42,other,divorced,high school,no,yes,yes,push,jun,wed,1,,0,nonexistent,0
56,trade,married,other,unknown,yes,no,push,jun,wed,1,,0,nonexistent,0
31,retail,married,other,unknown,no,no,push,jun,wed,10,,0,nonexistent,0
52,unemployed,married,unknown,no,yes,no,push,jun,wed,1,,0,nonexistent,0
33,education,single,undergraduate,no,no,no,push,jun,wed,1,,0,nonexistent,0
33,other,married,undergraduate,no,yes,yes,push,jun,wed,1,,0,nonexistent,0
45,unknown,married,unknown,unknown,no,no,push,jun,wed,1,,0,nonexistent,0
51,business,married,graduate/professional,no,no,no,push,jun,wed,1,,0,nonexistent,0
36,technology,married,graduate/professional,no,no,no,push,jun,wed,9,,0,nonexistent,0
45,technology,married,undergraduate,no,no,no,push,jun,wed,2,,0,nonexistent,0
42,services,married,high school,no,no,no,push,jun,wed,4,,0,nonexistent,0
43,services,single,unknown,unknown,yes,no,push,jun,wed,2,,0,nonexistent,0
42,trade,married,unknown,no,no,no,push,jun,wed,7,,0,nonexistent,0
36,other,married,graduate/professional,no,no,no,push,jun,wed,17,,0,nonexistent,0
42,trade,divorced,other,no,yes,no,push,jun,wed,5,,0,nonexistent,0
48,other,married,graduate/professional,no,no,no,push,jun,wed,2,,0,nonexistent,0
35,other,married,undergraduate,no,yes,no,push,jun,wed,5,,0,nonexistent,0
30,trade,single,other,unknown,no,no,push,jun,wed,3,,0,nonexistent,0
31,other,married,undergraduate,no,no,no,push,jun,wed,2,,0,nonexistent,0
40,technology,married,other,no,no,no,push,jun,wed,6,,0,nonexistent,0
26,other,single,high school,no,no,no,push,jun,wed,4,,0,nonexistent,0
47,trade,divorced,other,no,no,yes,push,jun,wed,2,,0,nonexistent,0
41,retail,married,other,unknown,no,no,push,jun,wed,3,,0,nonexistent,0
40,services,married,high school,no,yes,no,push,jun,wed,6,,0,nonexistent,0
37,trade,married,other,no,no,no,push,jun,wed,2,,0,nonexistent,0
38,trade,married,other,unknown,yes,no,push,jun,wed,13,,0,nonexistent,0
49,trade,married,other,unknown,no,no,push,jun,wed,9,,0,nonexistent,0
50,trade,divorced,other,no,yes,no,push,jun,wed,22,,0,nonexistent,0
37,other,married,other,no,no,no,push,jun,wed,2,,0,nonexistent,0
55,other,divorced,high school,no,no,no,push,jun,wed,2,,0,nonexistent,0
50,trade,divorced,other,no,no,no,push,jun,wed,2,,0,nonexistent,0
38,other,single,undergraduate,no,no,yes,push,jun,wed,9,,0,nonexistent,0
33,business,married,high school,no,yes,no,push,jun,wed,8,,0,nonexistent,0
41,other,single,high school,no,no,no,push,jun,wed,3,,0,nonexistent,0
56,trade,married,other,no,no,no,push,jun,wed,2,,0,nonexistent,0
52,services,married,undergraduate,no,yes,yes,push,jun,wed,2,,0,nonexistent,0
51,unemployed,married,high school,unknown,yes,no,push,jun,wed,2,,0,nonexistent,0
32,trade,married,other,no,no,no,push,jun,wed,2,,0,nonexistent,0
33,trade,married,other,unknown,no,no,push,jun,wed,6,,0,nonexistent,0
49,education,divorced,high school,unknown,no,no,push,jun,wed,6,,0,nonexistent,0
29,self-employed,married,undergraduate,unknown,yes,no,push,jun,wed,6,,0,nonexistent,0
35,trade,married,other,unknown,no,no,push,jun,wed,4,,0,nonexistent,0
25,self-employed,married,graduate/professional,no,yes,no,push,jun,wed,2,,0,nonexistent,0
47,trade,married,other,unknown,yes,yes,push,jun,wed,3,,0,nonexistent,0
45,trade,married,other,no,no,no,push,jun,wed,9,,0,nonexistent,0
56,other,married,high school,no,yes,no,push,jun,wed,11,,0,nonexistent,0
43,technology,single,graduate/professional,no,yes,no,push,jun,wed,3,,0,nonexistent,0
57,self-employed,married,other,no,no,no,push,jun,wed,3,,0,nonexistent,0
47,trade,married,other,unknown,no,no,push,jun,wed,7,,0,nonexistent,0
45,business,married,other,no,no,no,push,jun,wed,2,,0,nonexistent,0
45,trade,married,other,no,no,no,push,jun,wed,13,,0,nonexistent,0
40,trade,married,other,unknown,no,no,push,jun,wed,3,,0,nonexistent,0
36,unemployed,single,undergraduate,no,yes,no,push,jun,wed,2,,0,nonexistent,0
41,trade,married,other,no,yes,no,push,jun,wed,6,,0,nonexistent,0
45,business,married,high school,no,yes,no,push,jun,wed,2,,0,nonexistent,0
38,other,married,undergraduate,no,yes,no,push,jun,wed,3,,0,nonexistent,0
49,other,divorced,undergraduate,no,no,no,push,jun,wed,2,,0,nonexistent,0
53,trade,married,other,unknown,no,no,push,jun,wed,10,,0,nonexistent,0
37,trade,single,other,no,no,no,push,jun,wed,3,,0,nonexistent,0
43,services,married,high school,no,yes,no,push,jun,wed,2,,0,nonexistent,0
29,other,single,undergraduate,no,yes,yes,push,jun,wed,4,,0,nonexistent,0
39,technology,married,graduate/professional,no,yes,no,push,jun,wed,3,,0,nonexistent,0
34,other,single,high school,no,unknown,unknown,push,jun,wed,2,,0,nonexistent,0
57,retired,single,high school,no,no,no,push,jun,wed,4,,0,nonexistent,0
30,services,married,unknown,no,yes,no,push,jun,wed,10,,0,nonexistent,0
28,services,married,high school,no,no,no,push,jun,wed,2,,0,nonexistent,0
